run_id,seed,test_ratio,negative_strategy,negatives_per_source,k,algorithm,sources_evaluated,precision_at_k,hit_rate_at_k,mrr,positive_candidates,negative_candidates,runtime_seconds
seed13_hard_2hop,13,0.2,hard_2hop,100,1,common_neighbors,3728,0.331009,0.331009,0.44956,20867,372800,0.363678
seed13_hard_2hop,13,0.2,hard_2hop,100,3,common_neighbors,3728,0.290951,0.514485,0.44956,20867,372800,0.363678
seed13_hard_2hop,13,0.2,hard_2hop,100,5,common_neighbors,3728,0.263788,0.590397,0.44956,20867,372800,0.363678
seed13_hard_2hop,13,0.2,hard_2hop,100,10,common_neighbors,3728,0.218133,0.671137,0.44956,20867,372800,0.363678
seed13_hard_2hop,13,0.2,hard_2hop,100,20,common_neighbors,3728,0.165102,0.727736,0.44956,20867,372800,0.363678
seed13_hard_2hop,13,0.2,hard_2hop,100,1,jaccard,3728,0.241953,0.241953,0.362866,20867,372800,0.818711
seed13_hard_2hop,13,0.2,hard_2hop,100,3,jaccard,3728,0.234084,0.400215,0.362866,20867,372800,0.818711
seed13_hard_2hop,13,0.2,hard_2hop,100,5,jaccard,3728,0.225268,0.494903,0.362866,20867,372800,0.818711
seed13_hard_2hop,13,0.2,hard_2hop,100,10,jaccard,3728,0.203487,0.630365,0.362866,20867,372800,0.818711
seed13_hard_2hop,13,0.2,hard_2hop,100,20,jaccard,3728,0.162688,0.726127,0.362866,20867,372800,0.818711
seed13_hard_2hop,13,0.2,hard_2hop,100,1,adamic_adar,3728,0.332618,0.332618,0.453578,20867,372800,0.388974
seed13_hard_2hop,13,0.2,hard_2hop,100,3,adamic_adar,3728,0.295869,0.523605,0.453578,20867,372800,0.388974
seed13_hard_2hop,13,0.2,hard_2hop,100,5,adamic_adar,3728,0.266094,0.599517,0.453578,20867,372800,0.388974
seed13_hard_2hop,13,0.2,hard_2hop,100,10,adamic_adar,3728,0.219796,0.677039,0.453578,20867,372800,0.388974
seed13_hard_2hop,13,0.2,hard_2hop,100,20,adamic_adar,3728,0.164928,0.728273,0.453578,20867,372800,0.388974
seed13_hard_2hop,13,0.2,hard_2hop,100,1,personalized_pagerank,3728,0.362661,0.362661,0.482151,20867,372800,12.767284
seed13_hard_2hop,13,0.2,hard_2hop,100,3,personalized_pagerank,3728,0.306062,0.5397,0.482151,20867,372800,12.767284
seed13_hard_2hop,13,0.2,hard_2hop,100,5,personalized_pagerank,3728,0.274678,0.615343,0.482151,20867,372800,12.767284
seed13_hard_2hop,13,0.2,hard_2hop,100,10,personalized_pagerank,3728,0.222103,0.713519,0.482151,20867,372800,12.767284
seed13_hard_2hop,13,0.2,hard_2hop,100,20,personalized_pagerank,3728,0.166537,0.795601,0.482151,20867,372800,12.767284
seed13_hard_2hop,13,0.2,hard_2hop,100,1,resource_allocation,3728,0.323498,0.323498,0.445266,20867,372800,0.38214
seed13_hard_2hop,13,0.2,hard_2hop,100,3,resource_allocation,3728,0.285765,0.511534,0.445266,20867,372800,0.38214
seed13_hard_2hop,13,0.2,hard_2hop,100,5,resource_allocation,3728,0.257672,0.590129,0.445266,20867,372800,0.38214
seed13_hard_2hop,13,0.2,hard_2hop,100,10,resource_allocation,3728,0.213922,0.675161,0.445266,20867,372800,0.38214
seed13_hard_2hop,13,0.2,hard_2hop,100,20,resource_allocation,3728,0.161642,0.727736,0.445266,20867,372800,0.38214
seed13_hard_2hop,13,0.2,hard_2hop,100,1,preferential_attachment,3728,0.211642,0.211642,0.343162,20867,372800,0.165786
seed13_hard_2hop,13,0.2,hard_2hop,100,3,preferential_attachment,3728,0.193312,0.386803,0.343162,20867,372800,0.165786
seed13_hard_2hop,13,0.2,hard_2hop,100,5,preferential_attachment,3728,0.180258,0.477736,0.343162,20867,372800,0.165786
seed13_hard_2hop,13,0.2,hard_2hop,100,10,preferential_attachment,3728,0.162285,0.612124,0.343162,20867,372800,0.165786
seed13_hard_2hop,13,0.2,hard_2hop,100,20,preferential_attachment,3728,0.137648,0.756706,0.343162,20867,372800,0.165786
seed13_hard_2hop,13,0.2,hard_2hop,100,1,cosine_similarity,3728,0.237393,0.237393,0.362099,20867,372800,0.316346
seed13_hard_2hop,13,0.2,hard_2hop,100,3,cosine_similarity,3728,0.229703,0.403702,0.362099,20867,372800,0.316346
seed13_hard_2hop,13,0.2,hard_2hop,100,5,cosine_similarity,3728,0.220011,0.506438,0.362099,20867,372800,0.316346
seed13_hard_2hop,13,0.2,hard_2hop,100,10,cosine_similarity,3728,0.195494,0.646191,0.362099,20867,372800,0.316346
seed13_hard_2hop,13,0.2,hard_2hop,100,20,cosine_similarity,3728,0.156719,0.725858,0.362099,20867,372800,0.316346
seed13_hard_2hop,13,0.2,hard_2hop,100,1,sorensen,3728,0.241953,0.241953,0.362866,20867,372800,0.304221
seed13_hard_2hop,13,0.2,hard_2hop,100,3,sorensen,3728,0.234084,0.400215,0.362866,20867,372800,0.304221
seed13_hard_2hop,13,0.2,hard_2hop,100,5,sorensen,3728,0.225268,0.494903,0.362866,20867,372800,0.304221
seed13_hard_2hop,13,0.2,hard_2hop,100,10,sorensen,3728,0.203487,0.630365,0.362866,20867,372800,0.304221
seed13_hard_2hop,13,0.2,hard_2hop,100,20,sorensen,3728,0.162688,0.726127,0.362866,20867,372800,0.304221
seed13_hard_2hop,13,0.2,hard_2hop,100,1,target_indegree,3728,0.295064,0.295064,0.422849,20867,372800,0.129371
seed13_hard_2hop,13,0.2,hard_2hop,100,3,target_indegree,3728,0.243562,0.469957,0.422849,20867,372800,0.129371
seed13_hard_2hop,13,0.2,hard_2hop,100,5,target_indegree,3728,0.222425,0.561695,0.422849,20867,372800,0.129371
seed13_hard_2hop,13,0.2,hard_2hop,100,10,target_indegree,3728,0.186642,0.681599,0.422849,20867,372800,0.129371
seed13_hard_2hop,13,0.2,hard_2hop,100,20,target_indegree,3728,0.151462,0.807403,0.422849,20867,372800,0.129371
seed21_random,21,0.2,random,100,1,common_neighbors,3728,0.372854,0.372854,0.497177,20867,372800,0.264147
seed21_random,21,0.2,random,100,3,common_neighbors,3728,0.318044,0.582082,0.497177,20867,372800,0.264147
seed21_random,21,0.2,random,100,5,common_neighbors,3728,0.281009,0.650751,0.497177,20867,372800,0.264147
seed21_random,21,0.2,random,100,10,common_neighbors,3728,0.226717,0.710837,0.497177,20867,372800,0.264147
seed21_random,21,0.2,random,100,20,common_neighbors,3728,0.167945,0.751878,0.497177,20867,372800,0.264147
seed21_random,21,0.2,random,100,1,jaccard,3728,0.269313,0.269313,0.406883,20867,372800,0.676685
seed21_random,21,0.2,random,100,3,jaccard,3728,0.262518,0.473176,0.406883,20867,372800,0.676685
seed21_random,21,0.2,random,100,5,jaccard,3728,0.250107,0.583423,0.406883,20867,372800,0.676685
seed21_random,21,0.2,random,100,10,jaccard,3728,0.216068,0.69367,0.406883,20867,372800,0.676685
seed21_random,21,0.2,random,100,20,jaccard,3728,0.166644,0.748391,0.406883,20867,372800,0.676685
seed21_random,21,0.2,random,100,1,adamic_adar,3728,0.380633,0.380633,0.502322,20867,372800,0.367093
seed21_random,21,0.2,random,100,3,adamic_adar,3728,0.319206,0.584764,0.502322,20867,372800,0.367093
seed21_random,21,0.2,random,100,5,adamic_adar,3728,0.282189,0.652629,0.502322,20867,372800,0.367093
seed21_random,21,0.2,random,100,10,adamic_adar,3728,0.226502,0.71191,0.502322,20867,372800,0.367093
seed21_random,21,0.2,random,100,20,adamic_adar,3728,0.168321,0.751878,0.502322,20867,372800,0.367093
seed21_random,21,0.2,random,100,1,personalized_pagerank,3728,0.411481,0.411481,0.538269,20867,372800,12.715349
seed21_random,21,0.2,random,100,3,personalized_pagerank,3728,0.339682,0.613197,0.538269,20867,372800,12.715349
seed21_random,21,0.2,random,100,5,personalized_pagerank,3728,0.298766,0.690719,0.538269,20867,372800,12.715349
seed21_random,21,0.2,random,100,10,personalized_pagerank,3728,0.237554,0.787822,0.538269,20867,372800,12.715349
seed21_random,21,0.2,random,100,20,personalized_pagerank,3728,0.172277,0.8353,0.538269,20867,372800,12.715349
seed21_random,21,0.2,random,100,1,resource_allocation,3728,0.369099,0.369099,0.494772,20867,372800,0.349779
seed21_random,21,0.2,random,100,3,resource_allocation,3728,0.310801,0.580204,0.494772,20867,372800,0.349779
seed21_random,21,0.2,random,100,5,resource_allocation,3728,0.272371,0.645386,0.494772,20867,372800,0.349779
seed21_random,21,0.2,random,100,10,resource_allocation,3728,0.222237,0.710032,0.494772,20867,372800,0.349779
seed21_random,21,0.2,random,100,20,resource_allocation,3728,0.165223,0.751878,0.494772,20867,372800,0.349779
seed21_random,21,0.2,random,100,1,preferential_attachment,3728,0.248927,0.248927,0.404869,20867,372800,0.164775
seed21_random,21,0.2,random,100,3,preferential_attachment,3728,0.225501,0.46647,0.404869,20867,372800,0.164775
seed21_random,21,0.2,random,100,5,preferential_attachment,3728,0.208262,0.583691,0.404869,20867,372800,0.164775
seed21_random,21,0.2,random,100,10,preferential_attachment,3728,0.181545,0.738466,0.404869,20867,372800,0.164775
seed21_random,21,0.2,random,100,20,preferential_attachment,3728,0.152119,0.896459,0.404869,20867,372800,0.164775
seed21_random,21,0.2,random,100,1,cosine_similarity,3728,0.268509,0.268509,0.409587,20867,372800,0.297381
seed21_random,21,0.2,random,100,3,cosine_similarity,3728,0.258047,0.483637,0.409587,20867,372800,0.297381
seed21_random,21,0.2,random,100,5,cosine_similarity,3728,0.241577,0.590129,0.409587,20867,372800,0.297381
seed21_random,21,0.2,random,100,10,cosine_similarity,3728,0.20853,0.698498,0.409587,20867,372800,0.297381
seed21_random,21,0.2,random,100,20,cosine_similarity,3728,0.161427,0.750268,0.409587,20867,372800,0.297381
seed21_random,21,0.2,random,100,1,sorensen,3728,0.269313,0.269313,0.406883,20867,372800,0.280389
seed21_random,21,0.2,random,100,3,sorensen,3728,0.262518,0.473176,0.406883,20867,372800,0.280389
seed21_random,21,0.2,random,100,5,sorensen,3728,0.250107,0.583423,0.406883,20867,372800,0.280389
seed21_random,21,0.2,random,100,10,sorensen,3728,0.216068,0.69367,0.406883,20867,372800,0.280389
seed21_random,21,0.2,random,100,20,sorensen,3728,0.166644,0.748391,0.406883,20867,372800,0.280389
seed21_random,21,0.2,random,100,1,target_indegree,3728,0.340933,0.340933,0.488091,20867,372800,0.123464
seed21_random,21,0.2,random,100,3,target_indegree,3728,0.281026,0.551502,0.488091,20867,372800,0.123464
seed21_random,21,0.2,random,100,5,target_indegree,3728,0.25,0.653433,0.488091,20867,372800,0.123464
seed21_random,21,0.2,random,100,10,target_indegree,3728,0.207216,0.801502,0.488091,20867,372800,0.123464
seed21_random,21,0.2,random,100,20,target_indegree,3728,0.166457,0.942597,0.488091,20867,372800,0.123464
seed21_degree_matched,21,0.2,degree_matched,100,1,common_neighbors,3728,0.165236,0.165236,0.293642,20867,372800,0.36826
seed21_degree_matched,21,0.2,degree_matched,100,3,common_neighbors,3728,0.148337,0.337715,0.293642,20867,372800,0.36826
seed21_degree_matched,21,0.2,degree_matched,100,5,common_neighbors,3728,0.140773,0.442597,0.293642,20867,372800,0.36826
seed21_degree_matched,21,0.2,degree_matched,100,10,common_neighbors,3728,0.12331,0.561695,0.293642,20867,372800,0.36826
seed21_degree_matched,21,0.2,degree_matched,100,20,common_neighbors,3728,0.103205,0.672747,0.293642,20867,372800,0.36826
seed21_degree_matched,21,0.2,degree_matched,100,1,jaccard,3728,0.214056,0.214056,0.333695,20867,372800,1.414779
seed21_degree_matched,21,0.2,degree_matched,100,3,jaccard,3728,0.184639,0.380365,0.333695,20867,372800,1.414779
seed21_degree_matched,21,0.2,degree_matched,100,5,jaccard,3728,0.165826,0.46191,0.333695,20867,372800,1.414779
seed21_degree_matched,21,0.2,degree_matched,100,10,jaccard,3728,0.140853,0.564914,0.333695,20867,372800,1.414779
seed21_degree_matched,21,0.2,degree_matched,100,20,jaccard,3728,0.114217,0.671942,0.333695,20867,372800,1.414779
seed21_degree_matched,21,0.2,degree_matched,100,1,adamic_adar,3728,0.173283,0.173283,0.302418,20867,372800,0.610204
seed21_degree_matched,21,0.2,degree_matched,100,3,adamic_adar,3728,0.152808,0.347908,0.302418,20867,372800,0.610204
seed21_degree_matched,21,0.2,degree_matched,100,5,adamic_adar,3728,0.142436,0.451448,0.302418,20867,372800,0.610204
seed21_degree_matched,21,0.2,degree_matched,100,10,adamic_adar,3728,0.126046,0.567865,0.302418,20867,372800,0.610204
seed21_degree_matched,21,0.2,degree_matched,100,20,adamic_adar,3728,0.104708,0.680794,0.302418,20867,372800,0.610204
seed21_degree_matched,21,0.2,degree_matched,100,1,personalized_pagerank,3728,0.175161,0.175161,0.295283,20867,372800,12.703072
seed21_degree_matched,21,0.2,degree_matched,100,3,personalized_pagerank,3728,0.145833,0.337178,0.295283,20867,372800,12.703072
seed21_degree_matched,21,0.2,degree_matched,100,5,personalized_pagerank,3728,0.129292,0.415504,0.295283,20867,372800,12.703072
seed21_degree_matched,21,0.2,degree_matched,100,10,personalized_pagerank,3728,0.109523,0.53353,0.295283,20867,372800,12.703072
seed21_degree_matched,21,0.2,degree_matched,100,20,personalized_pagerank,3728,0.091457,0.661212,0.295283,20867,372800,12.703072
seed21_degree_matched,21,0.2,degree_matched,100,1,resource_allocation,3728,0.177843,0.177843,0.305414,20867,372800,0.564047
seed21_degree_matched,21,0.2,degree_matched,100,3,resource_allocation,3728,0.155758,0.35059,0.305414,20867,372800,0.564047
seed21_degree_matched,21,0.2,degree_matched,100,5,resource_allocation,3728,0.145011,0.453594,0.305414,20867,372800,0.564047
seed21_degree_matched,21,0.2,degree_matched,100,10,resource_allocation,3728,0.128138,0.573498,0.305414,20867,372800,0.564047
seed21_degree_matched,21,0.2,degree_matched,100,20,resource_allocation,3728,0.105687,0.68133,0.305414,20867,372800,0.564047
seed21_degree_matched,21,0.2,degree_matched,100,1,preferential_attachment,3728,0.049893,0.049893,0.141996,20867,372800,0.153173
seed21_degree_matched,21,0.2,degree_matched,100,3,preferential_attachment,3728,0.052754,0.136266,0.141996,20867,372800,0.153173
seed21_degree_matched,21,0.2,degree_matched,100,5,preferential_attachment,3728,0.054024,0.207082,0.141996,20867,372800,0.153173
seed21_degree_matched,21,0.2,degree_matched,100,10,preferential_attachment,3728,0.052682,0.334764,0.141996,20867,372800,0.153173
seed21_degree_matched,21,0.2,degree_matched,100,20,preferential_attachment,3728,0.049437,0.487929,0.141996,20867,372800,0.153173
seed21_degree_matched,21,0.2,degree_matched,100,1,cosine_similarity,3728,0.212715,0.212715,0.334404,20867,372800,0.400349
seed21_degree_matched,21,0.2,degree_matched,100,3,cosine_similarity,3728,0.184639,0.383315,0.334404,20867,372800,0.400349
seed21_degree_matched,21,0.2,degree_matched,100,5,cosine_similarity,3728,0.164324,0.462983,0.334404,20867,372800,0.400349
seed21_degree_matched,21,0.2,degree_matched,100,10,cosine_similarity,3728,0.139887,0.569742,0.334404,20867,372800,0.400349
seed21_degree_matched,21,0.2,degree_matched,100,20,cosine_similarity,3728,0.115249,0.675161,0.334404,20867,372800,0.400349
seed21_degree_matched,21,0.2,degree_matched,100,1,sorensen,3728,0.214056,0.214056,0.333695,20867,372800,0.386755
seed21_degree_matched,21,0.2,degree_matched,100,3,sorensen,3728,0.184639,0.380365,0.333695,20867,372800,0.386755
seed21_degree_matched,21,0.2,degree_matched,100,5,sorensen,3728,0.165826,0.46191,0.333695,20867,372800,0.386755
seed21_degree_matched,21,0.2,degree_matched,100,10,sorensen,3728,0.140853,0.564914,0.333695,20867,372800,0.386755
seed21_degree_matched,21,0.2,degree_matched,100,20,sorensen,3728,0.114217,0.671942,0.333695,20867,372800,0.386755
seed21_degree_matched,21,0.2,degree_matched,100,1,target_indegree,3728,0.054721,0.054721,0.15556,20867,372800,0.12447
seed21_degree_matched,21,0.2,degree_matched,100,3,target_indegree,3728,0.055079,0.156652,0.15556,20867,372800,0.12447
seed21_degree_matched,21,0.2,degree_matched,100,5,target_indegree,3728,0.055204,0.238197,0.15556,20867,372800,0.12447
seed21_degree_matched,21,0.2,degree_matched,100,10,target_indegree,3728,0.051663,0.361052,0.15556,20867,372800,0.12447
seed21_degree_matched,21,0.2,degree_matched,100,20,target_indegree,3728,0.048739,0.508315,0.15556,20867,372800,0.12447
seed21_hard_2hop,21,0.2,hard_2hop,100,1,common_neighbors,3728,0.332618,0.332618,0.452785,20867,372800,0.289634
seed21_hard_2hop,21,0.2,hard_2hop,100,3,common_neighbors,3728,0.293187,0.520118,0.452785,20867,372800,0.289634
seed21_hard_2hop,21,0.2,hard_2hop,100,5,common_neighbors,3728,0.265773,0.595494,0.452785,20867,372800,0.289634
seed21_hard_2hop,21,0.2,hard_2hop,100,10,common_neighbors,3728,0.218696,0.679185,0.452785,20867,372800,0.289634
seed21_hard_2hop,21,0.2,hard_2hop,100,20,common_neighbors,3728,0.165357,0.73176,0.452785,20867,372800,0.289634
seed21_hard_2hop,21,0.2,hard_2hop,100,1,jaccard,3728,0.242758,0.242758,0.364054,20867,372800,0.896946
seed21_hard_2hop,21,0.2,hard_2hop,100,3,jaccard,3728,0.236499,0.399678,0.364054,20867,372800,0.896946
seed21_hard_2hop,21,0.2,hard_2hop,100,5,jaccard,3728,0.226985,0.49383,0.364054,20867,372800,0.896946
seed21_hard_2hop,21,0.2,hard_2hop,100,10,jaccard,3728,0.203863,0.637607,0.364054,20867,372800,0.896946
seed21_hard_2hop,21,0.2,hard_2hop,100,20,jaccard,3728,0.16246,0.726931,0.364054,20867,372800,0.896946
seed21_hard_2hop,21,0.2,hard_2hop,100,1,adamic_adar,3728,0.338519,0.338519,0.458981,20867,372800,0.388273
seed21_hard_2hop,21,0.2,hard_2hop,100,3,adamic_adar,3728,0.298552,0.526824,0.458981,20867,372800,0.388273
seed21_hard_2hop,21,0.2,hard_2hop,100,5,adamic_adar,3728,0.266899,0.601931,0.458981,20867,372800,0.388273
seed21_hard_2hop,21,0.2,hard_2hop,100,10,adamic_adar,3728,0.219716,0.684549,0.458981,20867,372800,0.388273
seed21_hard_2hop,21,0.2,hard_2hop,100,20,adamic_adar,3728,0.165504,0.732833,0.458981,20867,372800,0.388273
seed21_hard_2hop,21,0.2,hard_2hop,100,1,personalized_pagerank,3728,0.362124,0.362124,0.481359,20867,372800,12.745275
seed21_hard_2hop,21,0.2,hard_2hop,100,3,personalized_pagerank,3728,0.303201,0.538895,0.481359,20867,372800,12.745275
seed21_hard_2hop,21,0.2,hard_2hop,100,5,personalized_pagerank,3728,0.272264,0.618294,0.481359,20867,372800,12.745275
seed21_hard_2hop,21,0.2,hard_2hop,100,10,personalized_pagerank,3728,0.221701,0.709764,0.481359,20867,372800,12.745275
seed21_hard_2hop,21,0.2,hard_2hop,100,20,personalized_pagerank,3728,0.166591,0.791845,0.481359,20867,372800,12.745275
seed21_hard_2hop,21,0.2,hard_2hop,100,1,resource_allocation,3728,0.329131,0.329131,0.451643,20867,372800,0.370726
seed21_hard_2hop,21,0.2,hard_2hop,100,3,resource_allocation,3728,0.287643,0.521996,0.451643,20867,372800,0.370726
seed21_hard_2hop,21,0.2,hard_2hop,100,5,resource_allocation,3728,0.260193,0.597639,0.451643,20867,372800,0.370726
seed21_hard_2hop,21,0.2,hard_2hop,100,10,resource_allocation,3728,0.21419,0.682672,0.451643,20867,372800,0.370726
seed21_hard_2hop,21,0.2,hard_2hop,100,20,resource_allocation,3728,0.162393,0.732564,0.451643,20867,372800,0.370726
seed21_hard_2hop,21,0.2,hard_2hop,100,1,preferential_attachment,3728,0.214324,0.214324,0.346199,20867,372800,0.160188
seed21_hard_2hop,21,0.2,hard_2hop,100,3,preferential_attachment,3728,0.195815,0.389217,0.346199,20867,372800,0.160188
seed21_hard_2hop,21,0.2,hard_2hop,100,5,preferential_attachment,3728,0.181652,0.479345,0.346199,20867,372800,0.160188
seed21_hard_2hop,21,0.2,hard_2hop,100,10,preferential_attachment,3728,0.162124,0.613734,0.346199,20867,372800,0.160188
seed21_hard_2hop,21,0.2,hard_2hop,100,20,preferential_attachment,3728,0.137312,0.754292,0.346199,20867,372800,0.160188
seed21_hard_2hop,21,0.2,hard_2hop,100,1,cosine_similarity,3728,0.236052,0.236052,0.362558,20867,372800,0.321802
seed21_hard_2hop,21,0.2,hard_2hop,100,3,cosine_similarity,3728,0.232564,0.406921,0.362558,20867,372800,0.321802
seed21_hard_2hop,21,0.2,hard_2hop,100,5,cosine_similarity,3728,0.220976,0.508047,0.362558,20867,372800,0.321802
seed21_hard_2hop,21,0.2,hard_2hop,100,10,cosine_similarity,3728,0.195762,0.649678,0.362558,20867,372800,0.321802
seed21_hard_2hop,21,0.2,hard_2hop,100,20,cosine_similarity,3728,0.156049,0.727736,0.362558,20867,372800,0.321802
seed21_hard_2hop,21,0.2,hard_2hop,100,1,sorensen,3728,0.242758,0.242758,0.364054,20867,372800,0.302873
seed21_hard_2hop,21,0.2,hard_2hop,100,3,sorensen,3728,0.236499,0.399678,0.364054,20867,372800,0.302873
seed21_hard_2hop,21,0.2,hard_2hop,100,5,sorensen,3728,0.226985,0.49383,0.364054,20867,372800,0.302873
seed21_hard_2hop,21,0.2,hard_2hop,100,10,sorensen,3728,0.203863,0.637607,0.364054,20867,372800,0.302873
seed21_hard_2hop,21,0.2,hard_2hop,100,20,sorensen,3728,0.16246,0.726931,0.364054,20867,372800,0.302873
seed21_hard_2hop,21,0.2,hard_2hop,100,1,target_indegree,3728,0.292918,0.292918,0.42288,20867,372800,0.128237
seed21_hard_2hop,21,0.2,hard_2hop,100,3,target_indegree,3728,0.249642,0.474785,0.42288,20867,372800,0.128237
seed21_hard_2hop,21,0.2,hard_2hop,100,5,target_indegree,3728,0.221674,0.560354,0.42288,20867,372800,0.128237
seed21_hard_2hop,21,0.2,hard_2hop,100,10,target_indegree,3728,0.18522,0.677307,0.42288,20867,372800,0.128237
seed21_hard_2hop,21,0.2,hard_2hop,100,20,target_indegree,3728,0.15165,0.810891,0.42288,20867,372800,0.128237
seed42_random,42,0.2,random,100,1,common_neighbors,3728,0.367758,0.367758,0.493115,20867,372800,0.276403
seed42_random,42,0.2,random,100,3,common_neighbors,3728,0.316702,0.580472,0.493115,20867,372800,0.276403
seed42_random,42,0.2,random,100,5,common_neighbors,3728,0.279614,0.644582,0.493115,20867,372800,0.276403
seed42_random,42,0.2,random,100,10,common_neighbors,3728,0.228058,0.708423,0.493115,20867,372800,0.276403
seed42_random,42,0.2,random,100,20,common_neighbors,3728,0.170306,0.756438,0.493115,20867,372800,0.276403
seed42_random,42,0.2,random,100,1,jaccard,3728,0.282994,0.282994,0.415952,20867,372800,0.682391
seed42_random,42,0.2,random,100,3,jaccard,3728,0.264932,0.477468,0.415952,20867,372800,0.682391
seed42_random,42,0.2,random,100,5,jaccard,3728,0.249839,0.581545,0.415952,20867,372800,0.682391
seed42_random,42,0.2,random,100,10,jaccard,3728,0.218079,0.69367,0.415952,20867,372800,0.682391
seed42_random,42,0.2,random,100,20,jaccard,3728,0.168656,0.754292,0.415952,20867,372800,0.682391
seed42_random,42,0.2,random,100,1,adamic_adar,3728,0.380365,0.380365,0.502553,20867,372800,0.373
seed42_random,42,0.2,random,100,3,adamic_adar,3728,0.320637,0.588519,0.502553,20867,372800,0.373
seed42_random,42,0.2,random,100,5,adamic_adar,3728,0.282725,0.651556,0.502553,20867,372800,0.373
seed42_random,42,0.2,random,100,10,adamic_adar,3728,0.228433,0.709764,0.502553,20867,372800,0.373
seed42_random,42,0.2,random,100,20,adamic_adar,3728,0.170292,0.75456,0.502553,20867,372800,0.373
seed42_random,42,0.2,random,100,1,personalized_pagerank,3728,0.420333,0.420333,0.546823,20867,372800,12.751484
seed42_random,42,0.2,random,100,3,personalized_pagerank,3728,0.346119,0.622586,0.546823,20867,372800,12.751484
seed42_random,42,0.2,random,100,5,personalized_pagerank,3728,0.302575,0.700644,0.546823,20867,372800,12.751484
seed42_random,42,0.2,random,100,10,personalized_pagerank,3728,0.238627,0.790773,0.546823,20867,372800,12.751484
seed42_random,42,0.2,random,100,20,personalized_pagerank,3728,0.172264,0.840397,0.546823,20867,372800,12.751484
seed42_random,42,0.2,random,100,1,resource_allocation,3728,0.363734,0.363734,0.491403,20867,372800,0.357018
seed42_random,42,0.2,random,100,3,resource_allocation,3728,0.308655,0.580204,0.491403,20867,372800,0.357018
seed42_random,42,0.2,random,100,5,resource_allocation,3728,0.275107,0.651556,0.491403,20867,372800,0.357018
seed42_random,42,0.2,random,100,10,resource_allocation,3728,0.222961,0.709764,0.491403,20867,372800,0.357018
seed42_random,42,0.2,random,100,20,resource_allocation,3728,0.16769,0.754292,0.491403,20867,372800,0.357018
seed42_random,42,0.2,random,100,1,preferential_attachment,3728,0.247854,0.247854,0.404831,20867,372800,0.163027
seed42_random,42,0.2,random,100,3,preferential_attachment,3728,0.221209,0.464324,0.404831,20867,372800,0.163027
seed42_random,42,0.2,random,100,5,preferential_attachment,3728,0.206223,0.57779,0.404831,20867,372800,0.163027
seed42_random,42,0.2,random,100,10,preferential_attachment,3728,0.181491,0.733101,0.404831,20867,372800,0.163027
seed42_random,42,0.2,random,100,20,preferential_attachment,3728,0.152749,0.894313,0.404831,20867,372800,0.163027
seed42_random,42,0.2,random,100,1,cosine_similarity,3728,0.274142,0.274142,0.411519,20867,372800,0.302019
seed42_random,42,0.2,random,100,3,cosine_similarity,3728,0.255454,0.476127,0.411519,20867,372800,0.302019
seed42_random,42,0.2,random,100,5,cosine_similarity,3728,0.244689,0.590129,0.411519,20867,372800,0.302019
seed42_random,42,0.2,random,100,10,cosine_similarity,3728,0.210327,0.694742,0.411519,20867,372800,0.302019
seed42_random,42,0.2,random,100,20,cosine_similarity,3728,0.162969,0.754292,0.411519,20867,372800,0.302019
seed42_random,42,0.2,random,100,1,sorensen,3728,0.282994,0.282994,0.415952,20867,372800,0.294427
seed42_random,42,0.2,random,100,3,sorensen,3728,0.264932,0.477468,0.415952,20867,372800,0.294427
seed42_random,42,0.2,random,100,5,sorensen,3728,0.249839,0.581545,0.415952,20867,372800,0.294427
seed42_random,42,0.2,random,100,10,sorensen,3728,0.218079,0.69367,0.415952,20867,372800,0.294427
seed42_random,42,0.2,random,100,20,sorensen,3728,0.168656,0.754292,0.415952,20867,372800,0.294427
seed42_random,42,0.2,random,100,1,target_indegree,3728,0.345225,0.345225,0.490761,20867,372800,0.125417
seed42_random,42,0.2,random,100,3,target_indegree,3728,0.282636,0.552307,0.490761,20867,372800,0.125417
seed42_random,42,0.2,random,100,5,target_indegree,3728,0.248927,0.650215,0.490761,20867,372800,0.125417
seed42_random,42,0.2,random,100,10,target_indegree,3728,0.206921,0.793991,0.490761,20867,372800,0.125417
seed42_random,42,0.2,random,100,20,target_indegree,3728,0.167382,0.939109,0.490761,20867,372800,0.125417
seed42_degree_matched,42,0.2,degree_matched,100,1,common_neighbors,3728,0.165236,0.165236,0.293782,20867,372800,0.460956
seed42_degree_matched,42,0.2,degree_matched,100,3,common_neighbors,3728,0.148873,0.339324,0.293782,20867,372800,0.460956
seed42_degree_matched,42,0.2,degree_matched,100,5,common_neighbors,3728,0.139485,0.436427,0.293782,20867,372800,0.460956
seed42_degree_matched,42,0.2,degree_matched,100,10,common_neighbors,3728,0.123176,0.5625,0.293782,20867,372800,0.460956
seed42_degree_matched,42,0.2,degree_matched,100,20,common_neighbors,3728,0.103031,0.670333,0.293782,20867,372800,0.460956
seed42_degree_matched,42,0.2,degree_matched,100,1,jaccard,3728,0.222639,0.222639,0.341037,20867,372800,1.421753
seed42_degree_matched,42,0.2,degree_matched,100,3,jaccard,3728,0.187232,0.388412,0.341037,20867,372800,1.421753
seed42_degree_matched,42,0.2,degree_matched,100,5,jaccard,3728,0.167382,0.466202,0.341037,20867,372800,1.421753
